"Wavelength","HOURS","sample_name","sample","blank","intensity_bl_corrected"
600,11.6627777777778,"PCA + medium + Fumarate",0.099,0.09,0.00900000000000001
600,11.6627777777778,"SD-1  DMR",0.804,0.42,0.384
600,11.6627777777778,"SD-1  DMR+ Ferric citrate",1.068,0.667,0.401
600,11.6627777777778,"SD-1  medium bicarb + Ferric Citrate",1.002,0.258,0.744
600,11.6627777777778,"SD-1  medium PIPES + Ferric Citrate",0.381,0.369,0.012
600,11.6627777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.342,0.358,-0.016
600,11.6627777777778,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,11.6627777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.752,0.269,0.483
600,11.9963888888889,"PCA + DMR",0.396,0.415,-0.019
600,11.9963888888889,"PCA + DMR + Fumarate",0.348,0.37,-0.022
600,11.9963888888889,"PCA + medium + Fumarate",0.099,0.089,0.01
600,11.9963888888889,"SD-1  DMR",0.805,0.422,0.383
600,11.9963888888889,"SD-1  DMR+ Ferric citrate",1.066,0.666,0.4
600,11.9963888888889,"SD-1  medium bicarb + Ferric Citrate",1.003,0.258,0.745
600,11.9963888888889,"SD-1  medium PIPES + Ferric Citrate",0.382,0.373,0.00900000000000001
600,11.9963888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.342,0.358,-0.016
600,11.9963888888889,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,11.9963888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.749,0.27,0.479
600,12.33,"PCA + DMR",0.396,0.416,-0.02
600,12.33,"PCA + DMR + Fumarate",0.348,0.37,-0.022
600,12.33,"PCA + medium + Fumarate",0.099,0.091,0.00800000000000001
600,12.33,"SD-1  DMR",0.806,0.423,0.383
600,12.33,"SD-1  DMR+ Ferric citrate",1.063,0.666,0.397
600,12.33,"SD-1  medium bicarb + Ferric Citrate",1.004,0.26,0.744
600,12.33,"SD-1  medium PIPES + Ferric Citrate",0.382,0.369,0.013
600,12.33,"SD-1  medium PIPES + Ferric Citrate + lactate",0.342,0.358,-0.016
600,12.33,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,12.33,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.747,0.269,0.478
600,12.6636111111111,"PCA + DMR",0.396,0.416,-0.02
600,12.6636111111111,"PCA + DMR + Fumarate",0.348,0.37,-0.022
600,12.6636111111111,"PCA + medium + Fumarate",0.099,0.09,0.00900000000000001
600,12.6636111111111,"SD-1  DMR",0.807,0.424,0.383
600,12.6636111111111,"SD-1  DMR+ Ferric citrate",1.06,0.665,0.395
600,12.6636111111111,"SD-1  medium bicarb + Ferric Citrate",1.004,0.258,0.746
600,12.6636111111111,"SD-1  medium PIPES + Ferric Citrate",0.382,0.373,0.00900000000000001
600,12.6636111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.342,0.359,-0.017
600,12.6636111111111,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,12.6636111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.744,0.268,0.476
600,12.9972222222222,"PCA + DMR",0.396,0.416,-0.02
600,12.9972222222222,"PCA + DMR + Fumarate",0.348,0.37,-0.022
600,12.9972222222222,"PCA + medium + Fumarate",0.099,0.092,0.00700000000000001
600,12.9972222222222,"SD-1  DMR",0.808,0.425,0.383
600,12.9972222222222,"SD-1  DMR+ Ferric citrate",1.058,0.665,0.393
600,12.9972222222222,"SD-1  medium bicarb + Ferric Citrate",1.005,0.26,0.745
600,12.9972222222222,"SD-1  medium PIPES + Ferric Citrate",0.382,0.372,0.01
600,12.9972222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.342,0.359,-0.017
600,12.9972222222222,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,12.9972222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.743,0.27,0.473
600,13.3308333333333,"PCA + DMR",0.396,0.416,-0.02
600,13.3308333333333,"PCA + DMR + Fumarate",0.348,0.37,-0.022
600,13.3308333333333,"PCA + medium + Fumarate",0.098,0.091,0.00700000000000001
600,13.3308333333333,"SD-1  DMR",0.809,0.426,0.383
600,13.3308333333333,"SD-1  DMR+ Ferric citrate",1.057,0.664,0.393
600,13.3308333333333,"SD-1  medium bicarb + Ferric Citrate",1.006,0.26,0.746
600,13.3308333333333,"SD-1  medium PIPES + Ferric Citrate",0.382,0.37,0.012
600,13.3308333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.342,0.359,-0.017
600,13.3308333333333,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,13.3308333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.745,0.269,0.476
600,13.6644444444444,"PCA + DMR",0.396,0.416,-0.02
600,13.6644444444444,"PCA + DMR + Fumarate",0.348,0.37,-0.022
600,13.6644444444444,"PCA + medium + Fumarate",0.098,0.094,0.004
600,13.6644444444444,"SD-1  DMR",0.81,0.427,0.383
600,13.6644444444444,"SD-1  DMR+ Ferric citrate",1.056,0.664,0.392
600,13.6644444444444,"SD-1  medium bicarb + Ferric Citrate",1.007,0.259,0.748
600,13.6644444444444,"SD-1  medium PIPES + Ferric Citrate",0.382,0.37,0.012
600,13.6644444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",0.342,0.359,-0.017
600,13.6644444444444,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,13.6644444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.746,0.27,0.476
600,13.9980555555556,"PCA + DMR",0.396,0.418,-0.022
600,13.9980555555556,"PCA + DMR + Fumarate",0.348,0.37,-0.022
600,13.9980555555556,"PCA + medium + Fumarate",0.098,0.092,0.00600000000000001
600,13.9980555555556,"SD-1  DMR",0.811,0.428,0.383
600,13.9980555555556,"SD-1  DMR+ Ferric citrate",1.056,0.663,0.393
600,13.9980555555556,"SD-1  medium bicarb + Ferric Citrate",1.007,0.26,0.747
600,13.9980555555556,"SD-1  medium PIPES + Ferric Citrate",0.382,0.37,0.012
600,13.9980555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.359,-0.016
600,13.9980555555556,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,13.9980555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.744,0.27,0.474
600,14.3316666666667,"PCA + DMR",0.396,0.417,-0.021
600,14.3316666666667,"PCA + DMR + Fumarate",0.348,0.371,-0.023
600,14.3316666666667,"PCA + medium + Fumarate",0.098,0.092,0.00600000000000001
600,14.3316666666667,"SD-1  DMR",0.814,0.43,0.384
600,14.3316666666667,"SD-1  DMR+ Ferric citrate",1.055,0.663,0.392
600,14.3316666666667,"SD-1  medium bicarb + Ferric Citrate",1.008,0.261,0.747
600,14.3316666666667,"SD-1  medium PIPES + Ferric Citrate",0.382,0.373,0.00900000000000001
600,14.3316666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.36,-0.017
600,14.3316666666667,"SD-1 Defined media + Acetate",0.188,0.193,-0.005
600,14.3316666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.742,0.27,0.472
600,14.6652777777778,"PCA + DMR",0.396,0.417,-0.021
600,14.6652777777778,"PCA + DMR + Fumarate",0.348,0.37,-0.022
600,14.6652777777778,"PCA + medium + Fumarate",0.098,0.095,0.003
600,14.6652777777778,"SD-1  DMR",0.814,0.43,0.384
600,14.6652777777778,"SD-1  DMR+ Ferric citrate",1.055,0.663,0.392
600,14.6652777777778,"SD-1  medium bicarb + Ferric Citrate",1.009,0.261,0.748
600,14.6652777777778,"SD-1  medium PIPES + Ferric Citrate",0.382,0.37,0.012
600,14.6652777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.359,-0.016
600,14.6652777777778,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,14.6652777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.738,0.27,0.468
600,14.9988888888889,"PCA + DMR",0.396,0.417,-0.021
600,14.9988888888889,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,14.9988888888889,"PCA + medium + Fumarate",0.098,0.094,0.004
600,14.9988888888889,"SD-1  DMR",0.814,0.433,0.381
600,14.9988888888889,"SD-1  DMR+ Ferric citrate",1.054,0.662,0.392
600,14.9988888888889,"SD-1  medium bicarb + Ferric Citrate",1.01,0.262,0.748
600,14.9988888888889,"SD-1  medium PIPES + Ferric Citrate",0.382,0.374,0.00800000000000001
600,14.9988888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.359,-0.016
600,14.9988888888889,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,14.9988888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.73,0.27,0.46
600,15.3325,"PCA + DMR",0.396,0.418,-0.022
600,15.3325,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,15.3325,"PCA + medium + Fumarate",0.098,0.092,0.00600000000000001
600,15.3325,"SD-1  DMR",0.814,0.433,0.381
600,15.3325,"SD-1  DMR+ Ferric citrate",1.054,0.662,0.392
600,15.3325,"SD-1  medium bicarb + Ferric Citrate",1.01,0.262,0.748
600,15.3325,"SD-1  medium PIPES + Ferric Citrate",0.382,0.373,0.00900000000000001
600,15.3325,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.36,-0.017
600,15.3325,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,15.3325,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.723,0.27,0.453
600,15.6661111111111,"PCA + DMR",0.396,0.418,-0.022
600,15.6661111111111,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,15.6661111111111,"PCA + medium + Fumarate",0.098,0.093,0.005
600,15.6661111111111,"SD-1  DMR",0.815,0.434,0.381
600,15.6661111111111,"SD-1  DMR+ Ferric citrate",1.054,0.66,0.394
600,15.6661111111111,"SD-1  medium bicarb + Ferric Citrate",1.011,0.262,0.749
600,15.6661111111111,"SD-1  medium PIPES + Ferric Citrate",0.383,0.374,0.00900000000000001
600,15.6661111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.36,-0.017
600,15.6661111111111,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,15.6661111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.716,0.27,0.446
600,15.9997222222222,"PCA + DMR",0.396,0.418,-0.022
600,15.9997222222222,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,15.9997222222222,"PCA + medium + Fumarate",0.098,0.091,0.00700000000000001
600,15.9997222222222,"SD-1  DMR",0.816,0.435,0.381
600,15.9997222222222,"SD-1  DMR+ Ferric citrate",1.054,0.659,0.395
600,15.9997222222222,"SD-1  medium bicarb + Ferric Citrate",1.012,0.264,0.748
600,15.9997222222222,"SD-1  medium PIPES + Ferric Citrate",0.382,0.372,0.01
600,15.9997222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.36,-0.017
600,15.9997222222222,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,15.9997222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.71,0.269,0.441
600,16.3333333333333,"PCA + DMR",0.396,0.418,-0.022
600,16.3333333333333,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,16.3333333333333,"PCA + medium + Fumarate",0.098,0.094,0.004
600,16.3333333333333,"SD-1  DMR",0.817,0.436,0.381
600,16.3333333333333,"SD-1  DMR+ Ferric citrate",1.054,0.66,0.394
600,16.3333333333333,"SD-1  medium bicarb + Ferric Citrate",1.012,0.261,0.751
600,16.3333333333333,"SD-1  medium PIPES + Ferric Citrate",0.383,0.373,0.01
600,16.3333333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.359,-0.016
600,16.3333333333333,"SD-1 Defined media + Acetate",0.188,0.196,-0.00800000000000001
600,16.3333333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.705,0.268,0.437
600,16.6669444444444,"PCA + DMR",0.396,0.419,-0.023
600,16.6669444444444,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,16.6669444444444,"PCA + medium + Fumarate",0.098,0.09,0.00800000000000001
600,16.6669444444444,"SD-1  DMR",0.817,0.438,0.379
600,16.6669444444444,"SD-1  DMR+ Ferric citrate",1.054,0.658,0.396
600,16.6669444444444,"SD-1  medium bicarb + Ferric Citrate",1.012,0.264,0.748
600,16.6669444444444,"SD-1  medium PIPES + Ferric Citrate",0.383,0.372,0.011
600,16.6669444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.36,-0.017
600,16.6669444444444,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,16.6669444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.7,0.269,0.431
600,17.0005555555556,"PCA + DMR",0.396,0.419,-0.023
600,17.0005555555556,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,17.0005555555556,"PCA + medium + Fumarate",0.098,0.092,0.00600000000000001
600,17.0005555555556,"SD-1  DMR",0.818,0.438,0.38
600,17.0005555555556,"SD-1  DMR+ Ferric citrate",1.055,0.66,0.395
600,17.0005555555556,"SD-1  medium bicarb + Ferric Citrate",1.014,0.266,0.748
600,17.0005555555556,"SD-1  medium PIPES + Ferric Citrate",0.384,0.372,0.012
600,17.0005555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",0.343,0.36,-0.017
600,17.0005555555556,"SD-1 Defined media + Acetate",0.188,0.194,-0.00600000000000001
600,17.0005555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.696,0.27,0.426
600,17.3341666666667,"PCA + DMR",0.396,0.419,-0.023
600,17.3341666666667,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,17.3341666666667,"PCA + medium + Fumarate",0.098,0.092,0.00600000000000001
600,17.3341666666667,"SD-1  DMR",0.819,0.44,0.379
600,17.3341666666667,"SD-1  DMR+ Ferric citrate",1.056,0.659,0.397
600,17.3341666666667,"SD-1  medium bicarb + Ferric Citrate",1.014,0.262,0.752
600,17.3341666666667,"SD-1  medium PIPES + Ferric Citrate",0.383,0.373,0.01
600,17.3341666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.344,0.36,-0.016
600,17.3341666666667,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,17.3341666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.694,0.27,0.424
600,17.6677777777778,"PCA + DMR",0.396,0.419,-0.023
600,17.6677777777778,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,17.6677777777778,"PCA + medium + Fumarate",0.098,0.09,0.00800000000000001
600,17.6677777777778,"SD-1  DMR",0.819,0.44,0.379
600,17.6677777777778,"SD-1  DMR+ Ferric citrate",1.056,0.658,0.398
600,17.6677777777778,"SD-1  medium bicarb + Ferric Citrate",1.014,0.272,0.742
600,17.6677777777778,"SD-1  medium PIPES + Ferric Citrate",0.383,0.375,0.00800000000000001
600,17.6677777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.344,0.36,-0.016
600,17.6677777777778,"SD-1 Defined media + Acetate",0.188,0.192,-0.004
600,17.6677777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.694,0.27,0.424
600,18.0013888888889,"PCA + DMR",0.396,0.419,-0.023
600,18.0013888888889,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,18.0013888888889,"PCA + medium + Fumarate",0.098,0.095,0.003
600,18.0013888888889,"SD-1  DMR",0.821,0.442,0.379
600,18.0013888888889,"SD-1  DMR+ Ferric citrate",1.057,0.658,0.399
600,18.0013888888889,"SD-1  medium bicarb + Ferric Citrate",1.014,0.269,0.745
600,18.0013888888889,"SD-1  medium PIPES + Ferric Citrate",0.384,0.372,0.012
600,18.0013888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.344,0.36,-0.016
600,18.0013888888889,"SD-1 Defined media + Acetate",0.195,0.194,0.001
600,18.0013888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.694,0.27,0.424
600,18.335,"PCA + DMR",0.396,0.42,-0.024
600,18.335,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,18.335,"PCA + medium + Fumarate",0.098,0.095,0.003
600,18.335,"SD-1  DMR",0.82,0.442,0.378
600,18.335,"SD-1  DMR+ Ferric citrate",1.057,0.658,0.399
600,18.335,"SD-1  medium bicarb + Ferric Citrate",1.015,0.266,0.749
600,18.335,"SD-1  medium PIPES + Ferric Citrate",0.384,0.373,0.011
600,18.335,"SD-1  medium PIPES + Ferric Citrate + lactate",0.344,0.36,-0.016
600,18.335,"SD-1 Defined media + Acetate",0.189,0.197,-0.00800000000000001
600,18.335,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.696,0.27,0.426
600,18.6686111111111,"PCA + DMR",0.397,0.42,-0.023
600,18.6686111111111,"PCA + DMR + Fumarate",0.347,0.37,-0.023
600,18.6686111111111,"PCA + medium + Fumarate",0.098,0.089,0.00900000000000001
600,18.6686111111111,"SD-1  DMR",0.82,0.443,0.377
600,18.6686111111111,"SD-1  DMR+ Ferric citrate",1.059,0.659,0.4
600,18.6686111111111,"SD-1  medium bicarb + Ferric Citrate",1.016,0.267,0.749
600,18.6686111111111,"SD-1  medium PIPES + Ferric Citrate",0.385,0.376,0.00900000000000001
600,18.6686111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",0.344,0.36,-0.016
600,18.6686111111111,"SD-1 Defined media + Acetate",0.189,0.192,-0.003
600,18.6686111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.7,0.27,0.43
600,19.0022222222222,"PCA + DMR",0.396,0.42,-0.024
600,19.0022222222222,"PCA + DMR + Fumarate",0.346,0.37,-0.024
600,19.0022222222222,"PCA + medium + Fumarate",0.098,0.094,0.004
600,19.0022222222222,"SD-1  DMR",0.82,0.444,0.376
600,19.0022222222222,"SD-1  DMR+ Ferric citrate",1.06,0.657,0.403
600,19.0022222222222,"SD-1  medium bicarb + Ferric Citrate",1.016,0.261,0.755
600,19.0022222222222,"SD-1  medium PIPES + Ferric Citrate",0.384,0.373,0.011
600,19.0022222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",0.345,0.361,-0.016
600,19.0022222222222,"SD-1 Defined media + Acetate",0.189,0.192,-0.003
600,19.0022222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.704,0.27,0.434
600,19.3358333333333,"PCA + DMR",0.396,0.42,-0.024
600,19.3358333333333,"PCA + DMR + Fumarate",0.346,0.37,-0.024
600,19.3358333333333,"PCA + medium + Fumarate",0.098,0.09,0.00800000000000001
600,19.3358333333333,"SD-1  DMR",0.821,0.445,0.376
600,19.3358333333333,"SD-1  DMR+ Ferric citrate",1.062,0.658,0.404
600,19.3358333333333,"SD-1  medium bicarb + Ferric Citrate",1.016,0.262,0.754
600,19.3358333333333,"SD-1  medium PIPES + Ferric Citrate",0.384,0.373,0.011
600,19.3358333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",0.345,0.361,-0.016
600,19.3358333333333,"SD-1 Defined media + Acetate",0.189,0.194,-0.005
600,19.3358333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.708,0.27,0.438
600,19.6694444444444,"PCA + DMR",0.397,0.421,-0.024
600,19.6694444444444,"PCA + DMR + Fumarate",0.346,0.369,-0.023
600,19.6694444444444,"PCA + medium + Fumarate",0.098,0.09,0.00800000000000001
600,19.6694444444444,"SD-1  DMR",0.82,0.446,0.374
600,19.6694444444444,"SD-1  DMR+ Ferric citrate",1.066,0.657,0.409
600,19.6694444444444,"SD-1  medium bicarb + Ferric Citrate",1.016,0.262,0.754
600,19.6694444444444,"SD-1  medium PIPES + Ferric Citrate",0.385,0.373,0.012
600,19.6694444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",0.345,0.361,-0.016
600,19.6694444444444,"SD-1 Defined media + Acetate",0.19,0.195,-0.005
600,19.6694444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.71,0.27,0.44
600,20.0030555555556,"PCA + DMR",0.397,0.421,-0.024
600,20.0030555555556,"PCA + DMR + Fumarate",0.346,0.369,-0.023
600,20.0030555555556,"PCA + medium + Fumarate",0.098,0.092,0.00600000000000001
600,20.0030555555556,"SD-1  DMR",0.82,0.447,0.373
600,20.0030555555556,"SD-1  DMR+ Ferric citrate",1.073,0.657,0.416
600,20.0030555555556,"SD-1  medium bicarb + Ferric Citrate",1.016,0.263,0.753
600,20.0030555555556,"SD-1  medium PIPES + Ferric Citrate",0.385,0.374,0.011
600,20.0030555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",0.346,0.361,-0.015
600,20.0030555555556,"SD-1 Defined media + Acetate",0.189,0.193,-0.004
600,20.0030555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.71,0.27,0.44
600,20.3366666666667,"PCA + DMR",0.397,0.421,-0.024
600,20.3366666666667,"PCA + DMR + Fumarate",0.346,0.369,-0.023
600,20.3366666666667,"PCA + medium + Fumarate",0.098,0.092,0.00600000000000001
600,20.3366666666667,"SD-1  DMR",0.819,0.447,0.372
600,20.3366666666667,"SD-1  DMR+ Ferric citrate",1.085,0.655,0.43
600,20.3366666666667,"SD-1  medium bicarb + Ferric Citrate",1.018,0.263,0.755
600,20.3366666666667,"SD-1  medium PIPES + Ferric Citrate",0.385,0.373,0.012
600,20.3366666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",0.346,0.361,-0.015
600,20.3366666666667,"SD-1 Defined media + Acetate",0.19,0.194,-0.004
600,20.3366666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.712,0.27,0.442
600,20.6702777777778,"PCA + DMR",0.397,0.422,-0.025
600,20.6702777777778,"PCA + DMR + Fumarate",0.346,0.369,-0.023
600,20.6702777777778,"PCA + medium + Fumarate",0.098,0.095,0.003
600,20.6702777777778,"SD-1  DMR",0.821,0.448,0.373
600,20.6702777777778,"SD-1  DMR+ Ferric citrate",1.099,0.656,0.443
600,20.6702777777778,"SD-1  medium bicarb + Ferric Citrate",1.018,0.269,0.749
600,20.6702777777778,"SD-1  medium PIPES + Ferric Citrate",0.385,0.374,0.011
600,20.6702777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",0.347,0.361,-0.014
600,20.6702777777778,"SD-1 Defined media + Acetate",0.189,0.196,-0.00700000000000001
600,20.6702777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.712,0.269,0.443
600,21.0038888888889,"PCA + DMR",0.397,0.422,-0.025
600,21.0038888888889,"PCA + DMR + Fumarate",0.346,0.369,-0.023
600,21.0038888888889,"PCA + medium + Fumarate",0.098,0.089,0.00900000000000001
600,21.0038888888889,"SD-1  DMR",0.822,0.449,0.373
600,21.0038888888889,"SD-1  DMR+ Ferric citrate",1.116,0.655,0.461
600,21.0038888888889,"SD-1  medium bicarb + Ferric Citrate",1.018,0.262,0.756
600,21.0038888888889,"SD-1  medium PIPES + Ferric Citrate",0.386,0.374,0.012
600,21.0038888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",0.348,0.361,-0.013
600,21.0038888888889,"SD-1 Defined media + Acetate",0.189,0.192,-0.003
600,21.0038888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.713,0.27,0.443
600,21.3375,"PCA + DMR",0.397,0.422,-0.025
600,21.3375,"PCA + DMR + Fumarate",0.346,0.369,-0.023
600,21.3375,"PCA + medium + Fumarate",0.098,0.089,0.00900000000000001
600,21.3375,"SD-1  DMR",0.823,0.449,0.374
600,21.3375,"SD-1  DMR+ Ferric citrate",1.139,0.655,0.484
600,21.3375,"SD-1  medium bicarb + Ferric Citrate",1.018,0.262,0.756
600,21.3375,"SD-1  medium PIPES + Ferric Citrate",0.385,0.373,0.012
600,21.3375,"SD-1  medium PIPES + Ferric Citrate + lactate",0.349,0.361,-0.012
600,21.3375,"SD-1 Defined media + Acetate",0.189,0.192,-0.003
